usage_id,session_id,player_id,ability_id,times_used,enemies_defeated,damage_dealt,minutes_equipped
19974,3320,1412,3,6,6,720,30
19975,3320,1412,6,16,12,1504,27
19976,3321,1412,1,5,3,445,22
19977,3321,1412,2,12,10,1236,10
19978,3321,1412,1,19,25,3040,15
19979,3321,1412,10,11,14,1716,6
19980,3321,1412,11,12,16,2028,6
19981,3321,1412,5,11,7,935,42
19982,3322,1412,1,4,2,344,72
19983,3322,1412,6,18,25,3024,65
19984,3322,1412,3,17,22,2652,72
19985,3322,1412,2,2,1,172,29
19986,3322,1412,5,20,15,1840,13
19987,3323,1413,1,13,8,1079,7
19988,3323,1413,2,9,11,1368,13
19989,3323,1413,10,6,6,786,19
19990,3323,1413,9,15,12,1440,17
19991,3323,1413,1,16,20,2512,8
19992,3323,1413,6,10,11,1340,13
19993,3323,1413,6,19,14,1786,2
19994,3324,1413,7,15,19,2310,41
19995,3324,1413,7,17,12,1479,18
19996,3324,1413,2,13,8,1040,1
19997,3324,1413,4,19,14,1710,39
19998,3324,1413,10,19,15,1919,14
19999,3324,1413,2,6,4,522,12
20000,3324,1413,4,7,9,1155,4
20001,3324,1413,8,19,27,3344,37
20002,3325,1413,2,2,1,186,39
20003,3325,1413,10,9,8,972,1
20004,3325,1413,1,3,4,480,55
20005,3325,1413,4,12,9,1116,18
20006,3325,1413,6,2,2,280,41
20007,3325,1413,2,11,9,1155,46
20008,3326,1413,7,14,14,1778,43
20009,3326,1413,1,16,16,1984,24
20010,3326,1413,5,20,15,1840,9
20011,3326,1413,6,6,6,774,51
20012,3326,1413,9,6,5,714,37
20013,3327,1413,10,13,10,1222,33
20014,3327,1413,6,13,13,1573,42
20015,3327,1413,8,11,10,1232,47
20016,3327,1413,3,8,10,1272,36
20017,3327,1413,10,8,10,1304,1
20018,3327,1413,1,14,11,1330,12
20019,3328,1413,2,17,12,1530,5
20020,3328,1413,9,1,1,137,8
20021,3328,1413,3,19,15,1824,14
20022,3328,1413,1,4,4,568,8
20023,3328,1413,1,13,15,1807,21
20024,3329,1413,8,2,2,244,12
20025,3329,1413,3,2,1,186,9
20026,3329,1413,2,1,1,98,15
20027,3329,1413,9,13,14,1781,19
20028,3329,1413,1,17,13,1632,9
20029,3329,1413,7,9,6,729,9
20030,3330,1414,2,1,1,85,78
20031,3330,1414,2,3,2,252,66
20032,3330,1414,8,10,8,960,77
20033,3330,1414,3,14,16,1960,51
20034,3330,1414,2,14,12,1554,30
20035,3331,1414,1,14,12,1442,6
20036,3331,1414,10,15,14,1725,6
20037,3331,1414,10,10,6,810,22
20038,3331,1414,2,14,19,2310,9
20039,3331,1414,7,15,17,2085,10
20040,3332,1414,6,14,18,2170,8
20041,3332,1414,10,9,11,1377,14
20042,3332,1414,1,10,10,1300,9
20043,3332,1414,5,17,14,1751,2
20044,3333,1414,11,16,16,1968,61
20045,3333,1414,1,13,12,1495,69
20046,3333,1414,6,15,11,1350,41
20047,3333,1414,1,2,1,208,63
20048,3333,1414,3,4,4,568,36
20049,3334,1414,3,8,6,744,19
20050,3334,1414,1,18,15,1854,59
20051,3334,1414,1,19,21,2527,59
20052,3334,1414,2,10,13,1650,64
20053,3334,1414,2,7,9,1134,14
20054,3334,1414,3,18,17,2106,11
20055,3334,1414,11,14,19,2282,33
20056,3335,1414,1,20,15,1860,22
20057,3335,1414,3,12,11,1380,7
20058,3335,1414,2,20,22,2680,8
20059,3335,1414,6,5,6,755,12
20060,3335,1414,2,5,7,845,36
20061,3335,1414,1,20,22,2720,34
20062,3335,1414,4,5,4,495,16
20063,3336,1414,7,5,3,475,15
20064,3336,1414,10,5,7,850,36
20065,3336,1414,3,18,21,2574,45
20066,3336,1414,6,16,14,1712,11
20067,3336,1414,2,18,24,2898,38
20068,3336,1414,11,2,2,316,37
20069,3337,1415,5,20,24,2880,39
20070,3337,1415,2,9,8,990,10
20071,3337,1415,7,2,2,356,7
20072,3337,1415,6,1,1,159,19
20073,3337,1415,2,15,17,2070,38
20074,3337,1415,1,4,4,568,5
20075,3338,1415,2,11,7,946,24
20076,3338,1415,2,13,10,1248,16
20077,3338,1415,3,1,1,136,27
20078,3338,1415,5,14,12,1526,29
20079,3338,1415,2,1,1,128,33
20080,3338,1415,9,11,13,1672,28
20081,3338,1415,2,12,9,1164,5
20082,3338,1415,2,16,13,1568,19
20083,3339,1415,2,9,10,1206,19
20084,3339,1415,1,17,21,2584,38
20085,3339,1415,3,20,17,2140,1
20086,3339,1415,7,1,1,80,18
20087,3339,1415,3,14,10,1218,47
20088,3339,1415,10,12,16,2004,11
20089,3339,1415,1,14,20,2436,7
20090,3340,1415,1,1,1,122,11
20091,3340,1415,1,9,12,1530,2
20092,3340,1415,11,19,13,1672,6
20093,3340,1415,7,15,21,2610,1
20094,3340,1415,3,19,17,2071,21
20095,3340,1415,2,17,22,2669,7
20096,3340,1415,7,1,1,100,6
20097,3341,1415,10,3,3,360,11
20098,3341,1415,8,4,4,524,16
20099,3341,1415,10,17,15,1819,8
20100,3341,1415,6,19,21,2622,1
20101,3342,1415,1,14,12,1540,12
20102,3342,1415,3,2,1,214,26
20103,3342,1415,1,19,17,2052,10
20104,3342,1415,4,16,16,1968,9
20105,3342,1415,2,14,17,2086,31
20106,3342,1415,2,6,6,786,18
20107,3342,1415,2,20,27,3320,32
20108,3342,1415,10,19,22,2698,47
20109,3343,1415,1,15,11,1365,8
20110,3343,1415,3,9,12,1539,22
20111,3343,1415,5,6,8,1050,25
20112,3343,1415,1,10,14,1680,19
20113,3343,1415,6,11,14,1738,3
20114,3343,1415,2,7,8,973,24
20115,3344,1416,6,4,5,708,3
20116,3344,1416,7,4,2,324,3
20117,3344,1416,1,20,28,3460,18
20118,3344,1416,10,6,6,768,19
20119,3344,1416,6,12,15,1908,10
20120,3344,1416,3,7,8,1001,7
20121,3344,1416,6,13,18,2184,13
20122,3344,1416,3,19,20,2413,22
20123,3345,1416,1,16,22,2736,1
20124,3345,1416,1,9,10,1287,29
20125,3345,1416,7,6,8,1056,43
20126,3345,1416,9,20,23,2860,6
20127,3345,1416,4,4,3,468,73
20128,3345,1416,6,16,17,2128,64
20129,3345,1416,2,2,1,198,69
20130,3345,1416,3,9,12,1557,13
20131,3346,1416,7,19,23,2774,12
20132,3346,1416,1,9,10,1260,18
20133,3346,1416,5,11,11,1386,13
20134,3346,1416,6,4,3,412,18
20135,3346,1416,6,6,8,1062,10
20136,3347,1416,8,15,21,2595,17
20137,3347,1416,3,10,7,840,49
20138,3347,1416,2,2,2,296,68
20139,3347,1416,3,9,8,1053,74
20140,3347,1416,1,14,19,2310,3
20141,3347,1416,3,7,4,574,20
20142,3347,1416,3,12,16,1944,69
20143,3347,1416,4,9,7,936,19
20144,3348,1416,1,2,2,358,9
20145,3348,1416,6,13,13,1599,14
20146,3348,1416,7,16,16,1968,9
20147,3348,1416,8,12,11,1356,6
20148,3349,1416,1,19,17,2128,13
20149,3349,1416,8,15,12,1455,38
20150,3349,1416,6,19,26,3192,15
20151,3349,1416,1,4,4,488,9
20152,3349,1416,6,19,19,2394,37
20153,3349,1416,10,3,4,525,29
20154,3349,1416,6,17,20,2499,23
20155,3350,1416,5,5,5,675,18
20156,3350,1416,6,1,1,166,38
20157,3350,1416,2,6,6,762,20
20158,3350,1416,3,10,11,1340,14
20159,3351,1416,2,10,6,800,19
20160,3351,1416,6,9,7,936,2
20161,3351,1416,4,10,9,1110,14
20162,3351,1416,10,14,19,2380,10
20163,3351,1416,4,2,2,244,10
20164,3351,1416,6,4,5,616,19
20165,3352,1417,3,12,14,1692,4
20166,3352,1417,3,8,5,656,33
20167,3352,1417,1,5,6,820,42
20168,3352,1417,4,17,17,2040,11
20169,3353,1417,2,1,1,133,22
20170,3353,1417,1,12,17,2040,5
20171,3353,1417,4,15,11,1425,8
20172,3353,1417,5,5,4,490,5
20173,3353,1417,10,4,4,544,10
20174,3353,1417,2,3,2,318,9
20175,3354,1417,1,4,5,624,43
20176,3354,1417,6,10,6,800,67
20177,3354,1417,6,16,14,1792,80
20178,3354,1417,2,7,6,742,33
20179,3355,1417,3,15,13,1575,51
20180,3355,1417,6,4,3,464,8
20181,3355,1417,10,6,6,774,45
20182,3355,1417,3,6,8,1050,1
20183,3355,1417,6,17,16,1972,51
20184,3355,1417,1,18,13,1566,20
20185,3356,1417,5,18,26,3186,38
20186,3356,1417,1,16,12,1536,14
20187,3356,1417,1,7,9,1120,9
20188,3356,1417,5,11,8,990,62
20189,3356,1417,2,8,5,672,80
20190,3357,1417,2,13,19,2340,69
20191,3357,1417,1,5,3,430,36
20192,3357,1417,10,5,7,885,18
20193,3357,1417,2,14,18,2170,72
20194,3358,1417,10,9,12,1521,42
20195,3358,1417,7,12,16,1968,41
20196,3358,1417,3,18,24,2916,28
20197,3358,1417,10,3,2,357,27
20198,3359,1417,7,3,2,276,47
20199,3359,1417,1,14,17,2156,44
20200,3359,1417,2,20,16,1940,11
20201,3359,1417,5,4,5,664,18
20202,3359,1417,11,13,12,1456,67
20203,3359,1417,11,18,12,1548,58
20204,3360,1417,1,2,2,278,64
20205,3360,1417,2,19,23,2869,31
20206,3360,1417,6,6,5,618,68
20207,3360,1417,1,1,1,97,16
20208,3360,1417,10,12,9,1188,26
20209,3360,1417,2,17,16,2023,16
20210,3360,1417,3,4,5,608,31
20211,3360,1417,1,6,6,732,58
20212,3361,1418,4,2,2,262,40
20213,3361,1418,1,15,21,2535,64
20214,3361,1418,2,1,1,107,51
20215,3361,1418,1,16,12,1504,38
20216,3362,1418,9,15,18,2205,34
20217,3362,1418,8,12,14,1680,53
20218,3362,1418,6,14,19,2324,28
20219,3362,1418,1,10,7,950,27
20220,3363,1418,10,20,26,3140,26
20221,3363,1418,1,6,8,1038,8
20222,3363,1418,6,16,23,2864,22
20223,3363,1418,5,2,1,172,12
20224,3363,1418,1,14,15,1904,4
20225,3363,1418,2,13,17,2132,13
20226,3363,1418,1,18,25,3042,11
20227,3363,1418,3,17,23,2805,2
20228,3364,1418,6,20,26,3120,16
20229,3364,1418,8,9,11,1332,22
20230,3364,1418,1,2,1,230,12
20231,3364,1418,1,12,14,1716,7
20232,3364,1418,1,14,18,2254,13
20233,3364,1418,1,12,13,1596,5
20234,3364,1418,6,19,21,2584,5
20235,3364,1418,1,7,8,987,1
20236,3365,1418,1,18,21,2628,9
20237,3365,1418,11,18,16,1926,3
20238,3365,1418,11,14,9,1120,10
20239,3365,1418,6,2,2,318,4
20240,3365,1418,1,1,1,143,15
20241,3365,1418,1,13,18,2262,5
20242,3366,1418,2,10,10,1250,15
20243,3366,1418,8,5,7,840,9
20244,3366,1418,9,10,12,1490,24
20245,3366,1418,8,17,12,1479,9
20246,3366,1418,7,15,16,1965,24
20247,3366,1418,4,7,9,1099,31
20248,3366,1418,1,4,5,708,2
20249,3367,1419,1,6,7,894,42
20250,3367,1419,6,3,3,444,48
20251,3367,1419,6,8,10,1248,36
20252,3367,1419,2,9,9,1116,22
20253,3367,1419,1,17,24,2958,47
20254,3367,1419,1,10,11,1320,16
20255,3368,1419,2,15,21,2610,19
20256,3368,1419,7,9,7,927,6
20257,3368,1419,10,8,12,1440,9
20258,3368,1419,1,5,4,595,6
20259,3368,1419,3,6,7,870,20
20260,3368,1419,7,20,29,3500,7
20261,3369,1419,2,11,15,1881,18
20262,3369,1419,2,14,9,1120,15
20263,3369,1419,2,13,10,1235,40
20264,3369,1419,4,19,27,3287,40
20265,3369,1419,2,9,6,792,31
20266,3369,1419,10,13,17,2132,41
20267,3369,1419,7,11,12,1529,1
20268,3369,1419,3,20,18,2260,38
20269,3370,1419,1,12,14,1740,25
20270,3370,1419,2,16,11,1328,12
20271,3370,1419,1,19,27,3249,34
20272,3370,1419,3,19,13,1672,10
20273,3371,1419,1,16,14,1712,18
20274,3371,1419,1,16,20,2512,63
20275,3371,1419,1,1,1,180,21
20276,3371,1419,6,16,11,1424,46
20277,3371,1419,1,7,5,686,56
20278,3371,1419,6,3,3,447,63
20279,3371,1419,10,7,10,1260,54
20280,3372,1419,3,10,8,1000,7
20281,3372,1419,5,13,9,1118,5
20282,3372,1419,1,20,15,1880,20
20283,3372,1419,6,3,3,393,37
20284,3372,1419,12,15,19,2385,53
20285,3373,1419,2,20,18,2200,17
20286,3373,1419,1,3,3,411,81
20287,3373,1419,2,18,25,3060,39
20288,3373,1419,6,16,22,2752,34
20289,3373,1419,1,5,3,405,27
20290,3374,1419,11,17,24,2975,34
20291,3374,1419,1,13,9,1170,31
20292,3374,1419,2,8,9,1160,16
20293,3374,1419,7,14,18,2226,19
20294,3374,1419,4,17,15,1802,19
20295,3374,1419,2,20,24,2940,23
20296,3375,1419,2,8,11,1384,28
20297,3375,1419,2,12,12,1440,26
20298,3375,1419,1,11,14,1705,49
20299,3375,1419,1,7,8,1022,38
20300,3375,1419,7,11,8,1023,27
20301,3376,1419,7,1,1,133,70
20302,3376,1419,11,8,6,744,81
20303,3376,1419,1,5,6,735,44
20304,3376,1419,1,9,6,810,25
20305,3376,1419,10,20,14,1680,64
20306,3377,1420,2,11,9,1100,47
20307,3377,1420,8,18,25,3114,50
20308,3377,1420,1,16,11,1344,2
20309,3377,1420,4,17,12,1496,25
20310,3378,1420,10,4,3,376,8
20311,3378,1420,8,6,8,972,30
20312,3378,1420,6,10,7,870,24
20313,3378,1420,6,17,13,1649,32
20314,3378,1420,2,12,15,1884,34
20315,3378,1420,2,20,25,3000,35
20316,3378,1420,7,19,16,1938,4
20317,3378,1420,5,17,14,1751,18
20318,3379,1420,10,4,4,540,51
20319,3379,1420,2,2,2,282,47
20320,3379,1420,9,7,7,868,39
20321,3379,1420,7,18,18,2178,30
20322,3380,1420,10,6,8,1032,23
20323,3380,1420,9,16,17,2128,42
20324,3380,1420,6,17,16,2023,34
20325,3380,1420,1,18,14,1764,44
20326,3380,1420,2,3,2,261,45
20327,3381,1420,1,2,1,182,24
20328,3381,1420,6,14,12,1512,8
20329,3381,1420,6,17,24,2958,2
20330,3381,1420,6,16,16,1984,23
20331,3381,1420,6,13,17,2106,9
20332,3381,1420,2,7,9,1148,6
20333,3381,1420,1,19,16,1995,7
20334,3382,1420,10,5,6,750,78
20335,3382,1420,2,2,1,238,74
20336,3382,1420,7,18,22,2682,7
20337,3382,1420,3,10,9,1140,5
20338,3382,1420,3,7,8,973,18
20339,3383,1421,7,4,5,696,24
20340,3383,1421,6,18,15,1800,12
20341,3383,1421,2,14,12,1554,34
20342,3383,1421,1,13,16,2028,29
20343,3383,1421,1,20,26,3140,6
20344,3383,1421,3,11,11,1397,19
20345,3383,1421,8,8,7,856,3
20346,3384,1421,1,8,5,664,2
20347,3384,1421,1,11,13,1650,21
20348,3384,1421,6,20,29,3480,4
20349,3384,1421,1,9,8,1008,26
20350,3385,1421,2,9,6,792,22
20351,3385,1421,7,4,3,416,24
20352,3385,1421,10,13,13,1664,13
20353,3385,1421,5,15,13,1560,53
20354,3385,1421,4,11,12,1485,21
20355,3386,1421,1,3,4,540,23
20356,3386,1421,11,10,13,1620,1
20357,3386,1421,2,2,1,178,19
20358,3386,1421,3,10,13,1670,15
20359,3386,1421,6,16,16,2000,4
20360,3386,1421,1,18,24,2988,59
20361,3386,1421,1,18,13,1584,57
20362,3386,1421,2,10,13,1580,46
20363,3387,1421,3,15,20,2475,30
20364,3387,1421,5,7,5,707,5
20365,3387,1421,6,17,24,2975,25
20366,3387,1421,3,7,6,742,29
20367,3387,1421,1,11,12,1485,34
20368,3387,1421,1,6,4,516,4
20369,3388,1421,8,12,15,1896,5
20370,3388,1421,2,16,22,2656,35
20371,3388,1421,7,5,5,680,15
20372,3388,1421,1,11,7,946,12
20373,3388,1421,1,6,4,552,32
20374,3388,1421,1,20,26,3120,34
20375,3388,1421,10,17,13,1632,15
20376,3389,1422,4,7,6,819,17
20377,3389,1422,7,5,6,795,4
20378,3389,1422,10,4,3,408,10
20379,3389,1422,11,8,5,664,11
20380,3389,1422,8,7,9,1155,1
20381,3390,1422,2,5,4,580,14
20382,3390,1422,5,9,8,1026,15
20383,3390,1422,2,2,2,246,2
20384,3390,1422,1,15,14,1740,11
20385,3390,1422,5,15,10,1305,6
20386,3391,1422,1,15,21,2610,12
20387,3391,1422,10,5,6,765,42
20388,3391,1422,10,10,13,1580,15
20389,3391,1422,1,19,26,3211,37
20390,3392,1422,9,5,3,455,23
20391,3392,1422,1,6,7,876,12
20392,3392,1422,8,7,6,777,10
20393,3392,1422,8,3,3,432,27
20394,3392,1422,7,13,10,1313,26
20395,3393,1422,1,17,12,1445,30
20396,3393,1422,5,5,6,815,6
20397,3393,1422,10,8,10,1304,51
20398,3393,1422,8,10,11,1420,41
20399,3393,1422,9,10,7,860,12
20400,3393,1422,9,6,7,852,17
20401,3393,1422,10,7,4,567,44
20402,3394,1422,4,6,7,948,12
20403,3394,1422,10,8,8,1024,21
20404,3394,1422,2,12,17,2064,15
20405,3394,1422,6,8,9,1104,2
20406,3394,1422,10,18,25,3078,18
20407,3395,1422,6,14,9,1120,27
20408,3395,1422,1,13,19,2327,4
20409,3395,1422,3,12,15,1836,4
20410,3395,1422,8,15,20,2415,2
20411,3395,1422,1,4,4,552,43
20412,3396,1422,2,11,8,1067,14
20413,3396,1422,3,6,4,576,74
20414,3396,1422,3,5,4,500,14
20415,3396,1422,8,19,23,2793,54
20416,3397,1422,1,8,7,920,6
20417,3397,1422,5,6,7,936,7
20418,3397,1422,7,13,19,2301,35
20419,3397,1422,11,2,2,256,12
20420,3398,1423,10,17,13,1564,34
20421,3398,1423,2,15,18,2205,25
20422,3398,1423,4,16,18,2224,5
20423,3398,1423,1,19,13,1615,38
20424,3399,1423,1,15,20,2400,26
20425,3399,1423,12,12,14,1692,14
20426,3399,1423,1,20,21,2540,28
20427,3399,1423,10,5,6,750,21
20428,3399,1423,5,3,3,393,40
20429,3400,1423,8,20,15,1820,2
20430,3400,1423,10,8,8,1072,28
20431,3400,1423,3,11,13,1628,3
20432,3400,1423,6,6,7,846,15
20433,3400,1423,1,15,19,2340,40
20434,3401,1423,8,7,5,623,45
20435,3401,1423,10,20,28,3440,25
20436,3401,1423,3,16,15,1856,67
20437,3401,1423,2,13,15,1898,44
20438,3401,1423,5,16,22,2704,30
20439,3401,1423,6,12,14,1680,38
20440,3401,1423,10,8,7,864,69
20441,3401,1423,8,5,4,520,33
20442,3402,1423,6,19,25,3002,22
20443,3402,1423,10,4,3,360,19
20444,3402,1423,7,17,24,2907,14
20445,3402,1423,1,4,3,368,28
20446,3402,1423,10,16,16,2016,20
20447,3403,1423,3,6,4,504,25
20448,3403,1423,4,15,20,2460,11
20449,3403,1423,1,10,8,990,33
20450,3403,1423,7,17,14,1734,26
20451,3403,1423,11,19,25,3078,24
20452,3403,1423,6,19,12,1558,4
20453,3403,1423,1,1,1,108,34
20454,3403,1423,10,4,3,408,7
20455,3404,1423,6,10,10,1310,27
20456,3404,1423,1,6,7,918,58
20457,3404,1423,2,19,24,2926,44
20458,3404,1423,6,5,5,710,40
20459,3404,1423,1,7,6,763,78
20460,3404,1423,1,3,2,327,20
20461,3405,1423,3,18,16,2034,3
20462,3405,1423,11,11,8,1001,21
20463,3405,1423,2,19,17,2052,24
20464,3405,1423,1,8,5,640,15
20465,3406,1424,7,3,2,312,50
20466,3406,1424,1,2,1,212,51
20467,3406,1424,10,5,4,505,35
20468,3406,1424,6,11,15,1859,7
20469,3406,1424,5,6,5,702,15
20470,3407,1424,1,19,18,2204,45
20471,3407,1424,5,14,19,2366,43
20472,3407,1424,2,12,12,1512,27
20473,3407,1424,6,1,1,107,58
20474,3407,1424,1,12,11,1380,21
20475,3407,1424,2,11,12,1551,20
20476,3408,1424,3,14,13,1638,41
20477,3408,1424,2,16,14,1696,13
20478,3408,1424,1,19,25,3002,39
20479,3408,1424,11,2,1,230,16
20480,3408,1424,1,14,11,1330,51
20481,3408,1424,1,4,6,720,30
20482,3408,1424,7,9,13,1593,14
20483,3408,1424,3,14,20,2478,23
20484,3409,1424,1,15,12,1440,33
20485,3409,1424,12,15,14,1785,76
20486,3409,1424,1,15,18,2250,21
20487,3409,1424,3,20,24,2980,13
20488,3409,1424,10,4,5,656,54
20489,3410,1424,2,8,9,1112,21
20490,3410,1424,6,15,17,2100,32
20491,3410,1424,4,10,8,960,24
20492,3410,1424,1,18,13,1638,28
20493,3410,1424,2,17,21,2533,31
20494,3410,1424,5,3,2,264,26
20495,3410,1424,10,16,15,1808,32
20496,3411,1424,10,13,10,1274,60
20497,3411,1424,6,2,2,270,49
20498,3411,1424,10,20,26,3120,48
20499,3411,1424,2,11,16,1980,37
20500,3411,1424,1,5,6,750,20
20501,3412,1424,3,8,8,1056,53
20502,3412,1424,8,18,24,2988,2
20503,3412,1424,1,20,19,2380,53
20504,3412,1424,1,10,10,1260,41
20505,3412,1424,2,3,2,282,63
20506,3412,1424,7,11,16,1969,48
20507,3413,1424,1,12,13,1632,2
20508,3413,1424,6,12,16,1932,27
20509,3413,1424,2,5,7,850,39
20510,3413,1424,2,13,14,1768,12
20511,3413,1424,1,1,1,144,21
20512,3413,1424,2,10,9,1080,27
20513,3413,1424,8,10,9,1150,38
20514,3413,1424,2,10,14,1770,31
20515,3414,1424,4,16,23,2800,14
20516,3414,1424,5,7,8,1015,9
20517,3414,1424,9,4,4,536,16
20518,3414,1424,1,12,13,1632,13
20519,3414,1424,7,5,6,755,10
20520,3414,1424,5,13,19,2288,8
20521,3414,1424,7,11,15,1903,3
20522,3414,1424,8,17,18,2261,5
20523,3415,1424,8,18,22,2700,7
20524,3415,1424,6,7,9,1190,56
20525,3415,1424,8,13,14,1729,14
20526,3415,1424,3,6,4,522,4
20527,3415,1424,1,4,5,636,31
20528,3415,1424,6,6,4,516,3
20529,3415,1424,11,9,9,1080,5
20530,3416,1425,10,10,6,800,4
20531,3416,1425,6,8,9,1112,17
20532,3416,1425,10,10,11,1380,21
20533,3416,1425,2,10,9,1080,7
20534,3416,1425,2,19,21,2527,3
20535,3416,1425,2,18,13,1566,19
20536,3417,1425,3,19,24,2983,12
20537,3417,1425,6,10,10,1300,13
20538,3417,1425,6,11,11,1353,22
20539,3417,1425,2,6,4,588,26
20540,3418,1425,8,20,23,2780,1
20541,3418,1425,11,3,3,459,1
20542,3418,1425,4,9,10,1242,77
20543,3418,1425,7,10,12,1540,83
20544,3418,1425,1,3,3,381,67
20545,3418,1425,2,17,20,2448,17
20546,3418,1425,10,17,23,2873,9
20547,3419,1425,7,6,6,834,11
20548,3419,1425,2,17,13,1615,5
20549,3419,1425,2,14,16,2030,37
20550,3419,1425,2,13,13,1612,29
20551,3420,1425,5,3,3,366,12
20552,3420,1425,1,15,14,1695,21
20553,3420,1425,1,13,14,1716,16
20554,3420,1425,3,20,14,1700,6
20555,3420,1425,1,7,9,1190,13
20556,3421,1425,5,2,2,300,30
20557,3421,1425,1,19,18,2261,32
20558,3421,1425,1,2,2,246,9
20559,3421,1425,6,16,18,2224,23
20560,3421,1425,6,18,19,2322,15
20561,3421,1425,9,5,5,715,30
20562,3421,1425,7,19,25,3059,17
20563,3422,1426,6,20,27,3280,23
20564,3422,1426,8,18,26,3150,28
20565,3422,1426,2,1,1,163,9
20566,3422,1426,2,14,17,2058,20
20567,3422,1426,5,16,10,1312,10
20568,3422,1426,1,17,17,2159,8
20569,3423,1426,2,13,12,1456,23
20570,3423,1426,6,4,5,632,56
20571,3423,1426,2,10,10,1300,11
20572,3423,1426,7,18,20,2466,41
20573,3423,1426,6,17,18,2210,4
20574,3424,1426,12,3,2,303,37
20575,3424,1426,1,16,22,2736,75
20576,3424,1426,10,13,16,1950,18
20577,3424,1426,6,9,10,1305,31
20578,3424,1426,3,11,8,1001,51
20579,3425,1426,10,10,7,850,28
20580,3425,1426,10,11,8,990,45
20581,3425,1426,3,2,1,160,61
20582,3425,1426,2,12,9,1152,36
20583,3426,1426,1,3,2,270,20
20584,3426,1426,2,13,12,1547,21
20585,3426,1426,2,10,14,1700,39
20586,3426,1426,7,11,12,1452,38
20587,3426,1426,12,9,6,729,7
20588,3426,1426,2,11,14,1716,36
20589,3426,1426,11,9,9,1197,34
20590,3426,1426,10,10,12,1460,1
20591,3427,1426,10,5,4,495,70
20592,3427,1426,10,10,12,1450,62
20593,3427,1426,2,7,5,686,29
20594,3427,1426,3,6,8,978,65
20595,3427,1426,6,11,14,1716,43
20596,3427,1426,6,3,2,276,36
20597,3428,1426,7,9,13,1584,2
20598,3428,1426,1,1,1,129,16
20599,3428,1426,6,15,21,2535,4
20600,3428,1426,6,3,2,297,2
20601,3428,1426,9,4,2,352,4
20602,3428,1426,10,5,6,730,6
20603,3428,1426,10,2,2,348,12
20604,3428,1426,2,13,12,1495,4
20605,3429,1427,6,8,10,1232,84
20606,3429,1427,8,15,10,1215,79
20607,3429,1427,3,2,1,236,79
20608,3429,1427,1,4,2,324,43
20609,3430,1427,1,19,24,2926,16
20610,3430,1427,6,6,6,756,9
20611,3430,1427,3,2,2,272,18
20612,3430,1427,5,12,15,1908,19
20613,3430,1427,8,10,9,1140,15
20614,3431,1427,7,4,3,384,2
20615,3431,1427,5,14,18,2240,51
20616,3431,1427,2,11,7,880,38
20617,3431,1427,5,16,11,1344,7
20618,3431,1427,6,7,4,560,24
20619,3432,1427,1,7,6,805,34
20620,3432,1427,1,4,3,436,50
20621,3432,1427,8,5,7,860,40
20622,3432,1427,9,7,7,938,4
20623,3432,1427,1,6,7,840,83
20624,3432,1427,10,6,6,828,1
20625,3432,1427,6,4,4,568,55
20626,3433,1427,1,13,11,1430,21
20627,3433,1427,7,18,22,2682,30
20628,3433,1427,6,12,12,1476,11
20629,3433,1427,6,4,2,336,4
20630,3433,1427,8,5,6,780,5
20631,3433,1427,3,14,16,1974,3
20632,3434,1427,5,18,14,1728,23
20633,3434,1427,1,7,9,1162,19
20634,3434,1427,1,2,1,180,31
20635,3434,1427,1,15,16,1965,19
20636,3434,1427,1,8,10,1304,36
20637,3435,1427,1,5,5,660,6
20638,3435,1427,10,9,8,1017,13
20639,3435,1427,2,15,14,1785,54
20640,3435,1427,5,12,13,1596,33
20641,3435,1427,4,19,21,2565,60
20642,3435,1427,4,16,14,1728,62
20643,3435,1427,11,16,11,1360,29
20644,3436,1427,11,20,26,3140,38
20645,3436,1427,4,17,21,2584,28
20646,3436,1427,5,14,11,1344,4
20647,3436,1427,2,11,7,913,25
20648,3436,1427,3,17,13,1632,15
20649,3437,1427,12,6,5,624,7
20650,3437,1427,6,20,26,3140,14
20651,3437,1427,1,16,22,2720,16
20652,3437,1427,8,1,1,97,16
20653,3437,1427,2,18,26,3204,6
20654,3438,1427,8,3,4,498,38
20655,3438,1427,10,19,25,3002,7
20656,3438,1427,1,2,2,270,23
20657,3438,1427,7,7,6,735,23
20658,3439,1428,7,13,16,1937,20
20659,3439,1428,6,16,12,1488,48
20660,3439,1428,6,15,11,1395,20
20661,3439,1428,10,8,10,1312,43
20662,3439,1428,11,20,21,2540,6
20663,3439,1428,6,14,10,1316,42
20664,3439,1428,10,6,5,684,50
20665,3440,1428,2,15,12,1470,41
20666,3440,1428,1,3,2,324,15
20667,3440,1428,10,7,7,896,7
20668,3440,1428,2,7,6,819,42
20669,3440,1428,2,10,12,1480,48
20670,3440,1428,10,16,11,1424,42
20671,3440,1428,11,11,9,1144,38
20672,3440,1428,2,16,14,1728,45
20673,3441,1428,10,3,3,384,1
20674,3441,1428,2,13,10,1313,38
20675,3441,1428,1,16,11,1344,39
20676,3441,1428,2,2,1,178,18
20677,3441,1428,1,11,11,1386,11
20678,3441,1428,3,12,11,1356,4
20679,3442,1428,1,8,8,1056,16
20680,3442,1428,1,9,11,1404,15
20681,3442,1428,10,9,12,1521,56
20682,3442,1428,2,3,3,381,38
20683,3443,1428,6,10,12,1550,17
