session_id,player_id,session_date,session_minutes,world_reached
2524,1313,2026-06-20,66,4
2525,1313,2026-03-24,39,2
2526,1313,2026-03-14,26,1
2527,1313,2026-04-22,29,1
2528,1313,2026-04-28,31,2
2529,1314,2026-03-27,54,3
2530,1314,2026-06-02,86,6
2531,1314,2026-02-27,26,2
2532,1314,2026-06-06,62,5
2533,1314,2026-06-06,62,5
2534,1314,2026-04-12,55,2
2535,1314,2026-05-06,19,2
2536,1315,2026-05-02,84,6
2537,1315,2026-06-08,89,6
2538,1315,2026-05-23,27,2
2539,1315,2026-03-05,28,1
2540,1315,2026-03-18,87,4
2541,1315,2026-04-28,62,4
2542,1315,2026-05-13,53,2
2543,1315,2026-05-10,71,4
2544,1315,2026-06-11,33,1
2545,1316,2026-02-16,80,4
2546,1316,2026-05-01,53,3
2547,1316,2026-05-15,25,1
2548,1316,2026-05-30,35,2
2549,1316,2026-05-09,53,2
2550,1316,2026-03-30,21,1
2551,1316,2026-04-03,86,4
2552,1317,2026-04-11,53,4
2553,1317,2026-03-06,20,1
2554,1317,2026-05-01,26,1
2555,1317,2026-03-06,30,2
2556,1317,2026-04-03,41,3
2557,1317,2026-05-20,53,2
2558,1318,2026-03-18,37,2
2559,1318,2026-01-30,31,3
2560,1318,2026-04-19,24,2
2561,1318,2026-03-19,65,4
2562,1318,2026-02-15,44,3
2563,1318,2026-02-10,81,4
2564,1318,2026-02-14,48,4
2565,1318,2026-04-24,31,3
2566,1319,2026-05-21,17,1
2567,1319,2026-04-04,59,3
2568,1319,2026-06-03,34,2
2569,1319,2026-06-04,32,3
2570,1319,2026-06-05,67,4
2571,1319,2026-04-25,54,2
2572,1319,2026-04-06,81,5
2573,1319,2026-05-13,44,2
2574,1320,2026-05-05,30,1
2575,1320,2026-04-15,35,1
2576,1320,2026-04-28,18,2
2577,1320,2026-06-03,63,3
2578,1320,2026-06-06,23,2
2579,1320,2026-05-15,49,4
2580,1320,2026-06-02,38,1
2581,1320,2026-04-15,31,1
2582,1321,2026-03-10,21,1
2583,1321,2026-04-04,17,1
2584,1321,2026-05-14,48,2
2585,1321,2026-05-13,67,5
2586,1321,2026-02-26,73,5
2587,1321,2026-02-15,71,4
2588,1322,2026-04-21,57,2
2589,1322,2026-03-18,70,3
2590,1322,2026-02-28,37,3
2591,1322,2026-02-19,27,1
2592,1322,2026-04-29,52,4
2593,1322,2026-05-28,19,1
2594,1323,2026-05-07,29,1
2595,1323,2026-03-17,48,2
2596,1323,2026-04-17,83,5
2597,1323,2026-03-12,47,3
2598,1323,2026-03-16,79,6
2599,1323,2026-06-09,19,1
2600,1323,2026-03-27,18,1
2601,1323,2026-03-10,58,4
2602,1324,2026-06-08,59,4
2603,1324,2026-04-05,37,2
2604,1324,2026-06-04,73,3
2605,1324,2026-06-29,52,4
2606,1324,2026-05-04,25,1
2607,1324,2026-07-15,24,1
2608,1325,2026-03-07,44,1
2609,1325,2026-03-17,34,1
2610,1325,2026-03-19,81,6
2611,1325,2026-05-01,72,4
2612,1325,2026-03-13,34,3
2613,1325,2026-06-02,46,3
2614,1325,2026-03-29,89,4
2615,1325,2026-02-25,49,4
2616,1325,2026-03-23,69,4
2617,1326,2026-06-23,69,5
2618,1326,2026-02-28,71,5
2619,1326,2026-05-26,47,2
2620,1326,2026-05-31,40,2
2621,1326,2026-03-08,33,3
2622,1326,2026-03-05,42,2
2623,1326,2026-05-07,77,6
2624,1326,2026-06-07,17,1
2625,1326,2026-02-25,61,4
2626,1326,2026-06-13,27,1
2627,1327,2026-05-10,68,4
2628,1327,2026-05-18,83,4
2629,1327,2026-04-13,37,1
2630,1327,2026-03-27,50,2
2631,1327,2026-06-01,32,3
2632,1327,2026-06-12,37,3
2633,1327,2026-06-13,52,2
2634,1327,2026-04-13,37,3
2635,1327,2026-06-18,17,1
2636,1327,2026-05-29,70,3
2637,1328,2026-05-24,17,1
2638,1328,2026-06-04,76,4
2639,1328,2026-04-09,48,3
2640,1328,2026-02-19,90,6
2641,1328,2026-04-22,73,4
2642,1328,2026-02-25,70,3
2643,1328,2026-03-14,55,4
2644,1328,2026-03-15,58,4
2645,1328,2026-05-15,65,4
2646,1328,2026-04-22,55,2
2647,1329,2026-03-19,42,2
2648,1329,2026-04-07,62,4
2649,1329,2026-03-30,44,3
2650,1329,2026-03-30,70,4
2651,1329,2026-03-30,70,4
2652,1329,2026-04-09,57,2
2653,1330,2026-05-26,49,2
2654,1330,2026-05-02,81,6
2655,1330,2026-02-19,58,4
2656,1330,2026-03-06,81,4
2657,1330,2026-03-04,69,3
2658,1330,2026-03-07,47,3
2659,1330,2026-05-17,29,1
2660,1330,2026-04-10,20,1
2661,1331,2026-05-05,35,1
2662,1331,2026-04-28,31,3
2663,1331,2026-06-09,36,2
2664,1331,2026-05-26,80,6
2665,1331,2026-03-29,82,6
2666,1331,2026-05-31,31,3
2667,1331,2026-06-13,76,5
2668,1332,2026-03-23,58,4
2669,1332,2026-05-17,88,6
2670,1332,2026-03-01,36,1
2671,1332,2026-03-17,59,4
2672,1332,2026-06-02,74,5
2673,1332,2026-03-07,80,5
2674,1333,2026-04-18,39,1
2675,1333,2026-06-21,50,4
2676,1333,2026-05-15,34,3
2677,1333,2026-06-22,61,4
2678,1333,2026-06-19,23,2
2679,1333,2026-07-07,37,1
2680,1333,2026-07-04,22,1
2681,1333,2026-04-03,33,2
2682,1333,2026-04-10,28,1
2683,1334,2026-04-20,81,6
2684,1334,2026-02-18,62,4
2685,1334,2026-05-09,28,1
2686,1334,2026-03-11,73,3
2687,1334,2026-04-06,35,1
2688,1334,2026-05-23,75,4
2689,1334,2026-05-22,77,6
2690,1334,2026-05-21,27,1
2691,1334,2026-04-26,71,4
2692,1335,2026-03-26,47,2
2693,1335,2026-05-13,15,1
2694,1335,2026-02-18,70,4
2695,1335,2026-02-13,69,3
2696,1335,2026-02-17,26,1
2697,1335,2026-03-27,29,1
2698,1335,2026-04-08,16,1
2699,1335,2026-03-27,57,2
2700,1335,2026-01-31,62,5
2701,1335,2026-01-31,51,2
2702,1336,2026-04-30,74,5
2703,1336,2026-02-09,89,6
2704,1336,2026-05-13,78,6
2705,1336,2026-01-31,89,5
2706,1336,2026-02-19,49,2
2707,1336,2026-03-16,55,2
2708,1337,2026-05-28,80,4
2709,1337,2026-05-16,46,3
2710,1337,2026-03-27,22,2
2711,1337,2026-06-15,72,3
2712,1337,2026-07-15,49,3
2713,1337,2026-05-31,15,1
2714,1337,2026-03-29,43,2
2715,1337,2026-07-03,70,4
2716,1338,2026-03-20,32,1
2717,1338,2026-04-27,24,1
2718,1338,2026-05-08,61,4
2719,1338,2026-01-24,16,1
2720,1338,2026-02-06,46,4
2721,1338,2026-02-23,68,4
2722,1338,2026-03-22,45,4
2723,1338,2026-02-27,20,1
2724,1339,2026-02-28,26,1
2725,1339,2026-01-28,22,1
2726,1339,2026-02-14,32,1
2727,1339,2026-01-26,79,6
2728,1339,2026-02-20,60,5
2729,1339,2026-03-07,49,4
2730,1340,2026-01-30,64,4
2731,1340,2026-05-13,44,1
2732,1340,2026-03-14,39,3
2733,1340,2026-03-11,44,1
2734,1340,2026-04-10,41,3
2735,1340,2026-05-05,65,4
2736,1341,2026-05-13,57,4
2737,1341,2026-02-05,16,2
2738,1341,2026-02-18,86,6
2739,1341,2026-03-08,34,3
2740,1341,2026-02-17,32,1
2741,1341,2026-05-06,89,4
2742,1341,2026-05-11,80,6
2743,1341,2026-05-25,15,1
2744,1341,2026-02-03,46,4
2745,1342,2026-04-01,69,5
2746,1342,2026-05-05,52,3
2747,1342,2026-03-21,44,2
2748,1342,2026-03-09,39,1
2749,1342,2026-02-10,87,6
2750,1342,2026-04-22,19,2
2751,1343,2026-04-12,59,2
2752,1343,2026-05-29,19,2
2753,1343,2026-04-13,88,4
2754,1343,2026-05-27,48,4
2755,1343,2026-04-26,40,2
2756,1343,2026-05-29,79,5
2757,1343,2026-07-01,71,3
2758,1343,2026-06-01,18,1
2759,1344,2026-05-13,77,6
2760,1344,2026-04-25,28,1
2761,1344,2026-05-18,36,2
2762,1344,2026-03-20,42,1
2763,1344,2026-05-22,80,6
2764,1344,2026-03-25,83,5
2765,1344,2026-05-07,40,1
2766,1344,2026-05-20,22,2
2767,1344,2026-05-27,69,3
2768,1345,2026-03-17,35,3
2769,1345,2026-04-19,56,3
2770,1345,2026-04-12,43,1
2771,1345,2026-05-25,25,1
2772,1345,2026-04-28,61,5
2773,1345,2026-06-03,19,2
2774,1345,2026-04-18,48,3
2775,1345,2026-04-12,31,3
2776,1345,2026-04-20,68,5
2777,1345,2026-05-16,71,3
2778,1346,2026-01-31,32,2
2779,1346,2026-05-05,77,6
2780,1346,2026-03-31,71,4
2781,1346,2026-01-21,41,1
2782,1346,2026-03-08,28,1
2783,1346,2026-01-28,79,4
2784,1346,2026-01-14,70,5
2785,1346,2026-03-24,66,3
2786,1346,2026-04-10,63,5
2787,1346,2026-03-23,79,4
2788,1347,2026-02-28,90,6
2789,1347,2026-05-30,74,3
2790,1347,2026-05-28,66,3
2791,1347,2026-06-19,67,3
2792,1347,2026-04-30,86,5
2793,1347,2026-04-21,72,4
2794,1348,2026-04-30,57,3
2795,1348,2026-05-23,37,3
2796,1348,2026-05-28,20,2
2797,1348,2026-04-21,87,5
2798,1348,2026-03-15,51,2
2799,1348,2026-06-25,56,3
2800,1349,2026-06-30,72,5
2801,1349,2026-06-02,47,4
2802,1349,2026-04-24,44,2
2803,1349,2026-05-22,19,2
2804,1349,2026-06-30,80,5
2805,1349,2026-05-06,68,4
2806,1349,2026-06-05,58,4
2807,1349,2026-06-30,76,5
2808,1349,2026-04-09,88,4
2809,1350,2026-05-01,38,3
2810,1350,2026-02-27,27,1
2811,1350,2026-01-19,28,1
2812,1350,2026-04-23,45,4
2813,1350,2026-02-05,29,1
2814,1350,2026-02-12,70,4
2815,1350,2026-03-17,39,1
2816,1350,2026-04-03,74,4
2817,1350,2026-03-16,88,4
2818,1350,2026-01-26,51,3
2819,1351,2026-04-14,47,3
2820,1351,2026-02-04,81,6
2821,1351,2026-05-12,16,1
2822,1351,2026-05-16,41,2
2823,1351,2026-02-09,22,1
2824,1351,2026-02-02,33,2
2825,1351,2026-03-14,73,3
2826,1351,2026-02-09,39,2
2827,1351,2026-03-01,87,6
2828,1352,2026-06-17,59,3
2829,1352,2026-04-06,46,2
2830,1352,2026-05-10,49,2
2831,1352,2026-06-05,64,5
2832,1352,2026-05-09,47,4
2833,1352,2026-05-30,27,1
2834,1352,2026-04-11,72,3
2835,1353,2026-04-12,89,6
2836,1353,2026-03-30,33,3
2837,1353,2026-07-11,17,1
2838,1353,2026-06-01,46,2
2839,1353,2026-05-03,70,4
2840,1353,2026-04-10,15,1
2841,1353,2026-05-13,71,3
2842,1353,2026-07-07,86,6
2843,1353,2026-03-24,32,3
2844,1353,2026-04-29,67,4
2845,1354,2026-04-02,59,2
2846,1354,2026-06-11,35,2
2847,1354,2026-06-06,81,6
2848,1354,2026-06-30,82,6
2849,1354,2026-07-11,64,4
2850,1354,2026-07-11,60,3
2851,1355,2026-02-09,41,3
2852,1355,2026-03-23,24,2
2853,1355,2026-04-13,24,1
2854,1355,2026-05-02,46,3
2855,1355,2026-04-05,89,6
2856,1355,2026-05-01,32,3
2857,1355,2026-03-21,17,1
2858,1355,2026-02-13,69,3
2859,1356,2026-06-30,18,1
2860,1356,2026-06-12,64,5
2861,1356,2026-06-27,75,6
2862,1356,2026-05-08,45,3
2863,1356,2026-06-19,60,3
2864,1356,2026-03-14,22,1
2865,1356,2026-05-19,66,4
2866,1356,2026-05-12,32,2
2867,1356,2026-03-14,31,3
2868,1357,2026-02-16,16,2
2869,1357,2026-03-29,39,2
2870,1357,2026-05-24,19,2
2871,1357,2026-02-20,27,1
2872,1357,2026-03-01,82,4
2873,1357,2026-03-01,72,5
2874,1357,2026-03-25,29,1
2875,1357,2026-02-20,80,6
2876,1357,2026-03-26,26,2
2877,1358,2026-06-19,29,1
2878,1358,2026-05-21,69,5
2879,1358,2026-05-28,48,3
2880,1358,2026-06-19,21,2
2881,1358,2026-03-19,52,4
2882,1358,2026-06-17,17,1
2883,1358,2026-06-07,30,1
2884,1358,2026-05-28,73,4
2885,1359,2026-04-09,18,1
2886,1359,2026-03-15,74,5
2887,1359,2026-05-04,55,2
2888,1359,2026-06-10,22,1
2889,1359,2026-03-21,73,3
2890,1359,2026-03-17,76,5
2891,1359,2026-02-25,51,3
2892,1359,2026-04-12,39,2
2893,1359,2026-06-07,28,2
2894,1359,2026-05-12,44,1
2895,1360,2026-05-13,73,5
2896,1360,2026-03-28,75,6
2897,1360,2026-02-17,59,2
2898,1360,2026-04-09,83,6
2899,1360,2026-04-17,47,4
2900,1360,2026-03-23,52,4
2901,1360,2026-02-26,70,5
2902,1360,2026-03-25,25,1
2903,1360,2026-03-10,29,1
2904,1361,2026-01-30,59,2
2905,1361,2026-05-05,57,4
2906,1361,2026-04-02,64,4
2907,1361,2026-01-28,67,4
2908,1361,2026-04-03,31,1
2909,1361,2026-05-07,60,3
2910,1361,2026-01-16,86,6
2911,1361,2026-04-04,56,4
2912,1361,2026-03-23,53,2
2913,1362,2026-05-07,18,1
2914,1362,2026-05-11,19,1
2915,1362,2026-04-08,69,4
2916,1362,2026-04-07,30,2
2917,1362,2026-04-20,31,2
2918,1362,2026-04-28,51,3
2919,1362,2026-05-29,34,2
2920,1362,2026-05-24,38,2
2921,1362,2026-03-24,49,3
2922,1362,2026-05-19,43,2
2923,1363,2026-06-10,65,3
2924,1363,2026-04-06,22,1
2925,1363,2026-04-22,48,3
2926,1363,2026-06-03,46,2
2927,1363,2026-03-18,71,4
2928,1363,2026-06-07,76,6
2929,1363,2026-05-22,86,5
2930,1363,2026-04-05,33,3
2931,1364,2026-05-03,51,3
2932,1364,2026-04-20,55,4
2933,1364,2026-04-19,19,2
2934,1364,2026-06-10,26,2
2935,1364,2026-04-03,28,1
2936,1364,2026-03-22,16,2
2937,1364,2026-06-08,81,5
2938,1364,2026-04-20,53,2
2939,1364,2026-05-18,69,4
2940,1364,2026-05-13,45,3
2941,1365,2026-04-08,33,1
2942,1365,2026-03-12,69,3
2943,1365,2026-05-27,53,3
2944,1365,2026-03-15,90,6
2945,1365,2026-04-27,46,4
2946,1365,2026-06-17,43,1
2947,1365,2026-04-09,62,4
2948,1365,2026-06-06,21,1
2949,1365,2026-03-23,56,2
2950,1366,2026-06-27,85,5
2951,1366,2026-03-28,59,2
2952,1366,2026-06-28,38,3
2953,1366,2026-05-20,82,4
2954,1366,2026-04-29,26,1
2955,1366,2026-07-12,22,2
2956,1366,2026-05-22,40,1
2957,1367,2026-03-07,80,4
2958,1367,2026-06-07,46,3
2959,1367,2026-04-25,45,4
2960,1367,2026-05-11,74,3
2961,1367,2026-04-27,60,4
2962,1367,2026-03-19,42,3
2963,1367,2026-05-07,38,1
2964,1368,2026-03-31,51,3
2965,1368,2026-03-28,46,4
2966,1368,2026-04-28,86,5
2967,1368,2026-03-16,67,5
2968,1368,2026-03-03,84,5
2969,1368,2026-04-24,61,5
2970,1368,2026-03-22,30,2
2971,1368,2026-02-05,68,5
2972,1368,2026-03-20,87,6
2973,1368,2026-03-30,35,3
2974,1369,2026-06-11,25,2
2975,1369,2026-05-12,43,2
2976,1369,2026-05-04,28,2
2977,1369,2026-03-28,42,3
2978,1369,2026-05-27,32,3
2979,1369,2026-05-11,73,5
2980,1370,2026-05-21,83,5
2981,1370,2026-06-08,68,5
2982,1370,2026-06-23,35,3
2983,1370,2026-05-22,77,6
2984,1370,2026-02-26,45,2
2985,1370,2026-06-01,18,2
2986,1370,2026-04-04,48,3
2987,1370,2026-04-28,76,6
2988,1370,2026-03-14,28,1
2989,1370,2026-02-25,69,3
2990,1371,2026-06-10,31,3
2991,1371,2026-07-11,16,2
2992,1371,2026-06-04,78,5
2993,1371,2026-06-20,83,4
2994,1371,2026-06-27,40,1
2995,1371,2026-07-21,89,4
2996,1371,2026-06-15,38,2
2997,1371,2026-06-14,53,3
2998,1372,2026-06-10,43,3
2999,1372,2026-04-02,46,3
3000,1372,2026-06-07,27,2
3001,1372,2026-07-01,46,4
3002,1372,2026-04-03,83,5
3003,1372,2026-06-10,25,1
3004,1372,2026-07-12,87,4
3005,1373,2026-02-21,25,2
3006,1373,2026-04-26,52,2
3007,1373,2026-02-28,43,1
3008,1373,2026-05-20,72,4
3009,1373,2026-03-07,21,2
3010,1373,2026-02-18,87,6
3011,1373,2026-03-25,69,4
3012,1374,2026-06-05,19,1
3013,1374,2026-05-18,50,3
3014,1374,2026-03-26,79,4
3015,1374,2026-03-13,88,5
3016,1374,2026-02-26,46,4
3017,1374,2026-03-31,83,4
3018,1374,2026-03-14,35,1
3019,1375,2026-06-13,51,4
3020,1375,2026-04-06,61,4
3021,1375,2026-06-03,37,3
3022,1375,2026-07-07,19,2
3023,1375,2026-03-29,86,5
3024,1375,2026-06-14,85,5
3025,1375,2026-06-26,66,5
3026,1375,2026-05-22,75,4
3027,1375,2026-05-27,65,5
3028,1376,2026-04-05,37,2
3029,1376,2026-05-14,81,5
3030,1376,2026-05-26,85,4
3031,1376,2026-04-15,27,1
3032,1376,2026-04-15,19,1
3033,1376,2026-07-03,86,4
3034,1376,2026-04-25,65,4
3035,1376,2026-04-30,15,1
3036,1377,2026-02-11,81,4
3037,1377,2026-01-31,63,5
3038,1377,2026-05-08,67,5
3039,1377,2026-01-29,52,3
3040,1377,2026-04-14,34,2
3041,1377,2026-04-26,58,4
3042,1378,2026-03-10,28,1
3043,1378,2026-02-12,54,3
3044,1378,2026-04-08,46,4
3045,1378,2026-04-06,68,5
3046,1378,2026-05-12,51,2
3047,1378,2026-01-25,20,1
3048,1379,2026-06-05,46,2
3049,1379,2026-04-12,74,3
3050,1379,2026-05-08,43,3
3051,1379,2026-06-14,44,1
3052,1379,2026-05-30,40,2
3053,1379,2026-06-29,20,2
3054,1379,2026-04-04,15,1
3055,1380,2026-04-24,57,3
3056,1380,2026-05-06,69,3
3057,1380,2026-04-15,60,5
3058,1380,2026-03-02,57,3
3059,1380,2026-02-23,53,3
3060,1380,2026-02-08,44,1
3061,1380,2026-05-07,36,3
3062,1380,2026-04-04,67,5
3063,1380,2026-03-31,23,1
3064,1381,2026-04-30,21,1
3065,1381,2026-02-01,22,2
3066,1381,2026-04-10,71,3
3067,1381,2026-03-20,82,4
3068,1381,2026-04-18,46,4
3069,1381,2026-01-11,68,5
3070,1381,2026-01-31,42,3
3071,1381,2026-02-08,80,4
3072,1381,2026-01-23,60,5
3073,1382,2026-04-19,23,1
3074,1382,2026-06-05,83,4
3075,1382,2026-06-02,66,5
3076,1382,2026-05-22,49,3
3077,1382,2026-05-20,73,3
3078,1382,2026-06-03,38,2
3079,1382,2026-06-19,42,3
3080,1382,2026-04-04,56,3
3081,1382,2026-03-27,50,2
3082,1382,2026-05-18,38,1
3083,1383,2026-02-22,55,2
3084,1383,2026-04-30,56,2
3085,1383,2026-03-21,76,6
3086,1383,2026-03-03,26,1
3087,1383,2026-02-07,16,1
3088,1383,2026-04-19,65,5
3089,1383,2026-05-27,83,5
3090,1383,2026-05-12,74,4
3091,1383,2026-03-11,37,1
3092,1384,2026-04-10,74,5
3093,1384,2026-03-03,17,1
3094,1384,2026-02-16,34,3
3095,1384,2026-02-20,41,2
3096,1384,2026-02-15,40,1
3097,1384,2026-01-31,18,1
3098,1384,2026-04-28,83,5
3099,1384,2026-01-23,48,3
3100,1384,2026-04-07,51,4
3101,1385,2026-03-06,30,3
3102,1385,2026-05-14,86,4
3103,1385,2026-05-28,20,1
3104,1385,2026-04-03,36,1
3105,1385,2026-04-25,27,1
3106,1385,2026-06-16,70,5
3107,1385,2026-04-04,57,4
3108,1385,2026-06-25,84,4
3109,1386,2026-03-05,69,3
3110,1386,2026-01-31,19,2
3111,1386,2026-05-29,84,6
3112,1386,2026-03-02,52,4
3113,1386,2026-03-19,15,1
3114,1386,2026-02-22,29,2
3115,1386,2026-04-08,22,1
3116,1386,2026-02-04,83,5
3117,1386,2026-04-21,55,3
3118,1387,2026-05-11,18,1
3119,1387,2026-03-15,27,2
3120,1387,2026-05-21,15,2
3121,1387,2026-05-09,27,1
3122,1387,2026-02-16,40,1
3123,1387,2026-04-24,79,4
3124,1388,2026-03-24,27,2
3125,1388,2026-04-28,57,2
3126,1388,2026-03-15,86,5
3127,1388,2026-04-23,57,2
3128,1388,2026-03-12,41,1
3129,1388,2026-05-01,88,6
3130,1388,2026-04-25,20,2
3131,1388,2026-05-16,21,1
3132,1389,2026-07-02,47,4
3133,1389,2026-03-25,70,4
3134,1389,2026-06-01,34,3
3135,1389,2026-04-29,61,5
3136,1389,2026-05-15,20,1
3137,1389,2026-04-03,50,3
3138,1389,2026-06-09,63,3
3139,1389,2026-04-30,81,5
3140,1389,2026-05-04,71,4
3141,1389,2026-03-28,22,1
3142,1390,2026-03-18,50,3
3143,1390,2026-06-09,46,3
3144,1390,2026-02-28,69,5
3145,1390,2026-04-17,57,4
3146,1390,2026-03-01,68,3
3147,1390,2026-05-07,53,2
3148,1390,2026-04-30,34,3
3149,1390,2026-03-26,90,5
3150,1390,2026-03-31,77,5
3151,1391,2026-06-09,44,1
3152,1391,2026-06-22,90,6
3153,1391,2026-03-25,30,2
3154,1391,2026-05-11,37,3
3155,1391,2026-05-11,36,2
3156,1391,2026-05-06,83,6
3157,1392,2026-03-20,42,1
3158,1392,2026-04-05,35,2
3159,1392,2026-04-26,42,2
3160,1392,2026-03-06,68,5
3161,1392,2026-01-19,44,3
3162,1392,2026-01-27,63,3
3163,1392,2026-03-11,33,3
3164,1392,2026-03-18,17,2
3165,1392,2026-01-18,81,6
3166,1393,2026-03-02,86,6
3167,1393,2026-03-20,15,2
3168,1393,2026-01-25,23,1
3169,1393,2026-01-31,88,5
3170,1393,2026-01-10,67,5
3171,1393,2026-02-15,22,1
3172,1393,2026-02-04,78,6
3173,1393,2026-04-24,59,3
3174,1393,2026-03-24,77,6
3175,1393,2026-01-23,61,5
3176,1394,2026-04-12,78,4
3177,1394,2026-03-14,60,4
3178,1394,2026-02-26,43,2
3179,1394,2026-03-02,90,6
3180,1394,2026-06-18,39,1
3181,1394,2026-06-06,31,1
3182,1395,2026-04-07,70,5
3183,1395,2026-03-29,23,1
3184,1395,2026-03-31,31,2
3185,1395,2026-05-14,37,1
3186,1395,2026-02-04,46,3
3187,1395,2026-05-11,57,4
3188,1395,2026-04-27,65,3
3189,1396,2026-02-21,47,2
3190,1396,2026-05-13,83,6
3191,1396,2026-03-11,77,6
3192,1396,2026-04-03,68,4
3193,1396,2026-04-20,16,1
3194,1396,2026-01-31,67,3
3195,1396,2026-03-24,53,4
3196,1396,2026-04-18,86,4
3197,1396,2026-03-30,39,3
3198,1397,2026-02-22,64,5
3199,1397,2026-03-15,39,3
3200,1397,2026-03-19,30,3
3201,1397,2026-05-08,17,2
3202,1397,2026-04-18,80,4
3203,1397,2026-05-01,26,1
3204,1397,2026-03-11,48,2
3205,1397,2026-02-23,71,5
3206,1397,2026-06-03,37,1
3207,1397,2026-04-29,88,4
3208,1398,2026-05-15,40,2
3209,1398,2026-03-07,64,3
3210,1398,2026-04-05,80,6
3211,1398,2026-05-12,56,2
3212,1398,2026-03-19,72,3
3213,1398,2026-04-24,57,2
3214,1399,2026-05-07,73,3
3215,1399,2026-04-12,58,3
3216,1399,2026-04-06,22,2
3217,1399,2026-01-14,54,4
3218,1399,2026-03-17,67,4
3219,1399,2026-02-22,54,2
3220,1399,2026-01-29,55,3
3221,1400,2026-04-09,22,1
3222,1400,2026-03-12,68,4
3223,1400,2026-05-05,69,3
3224,1400,2026-03-23,33,2
3225,1400,2026-01-30,42,2
3226,1400,2026-05-15,15,1
3227,1400,2026-03-24,58,3
3228,1400,2026-03-25,22,1
3229,1401,2026-04-06,75,5
3230,1401,2026-05-24,42,2
3231,1401,2026-07-11,47,4
3232,1401,2026-06-09,77,6
3233,1401,2026-04-29,77,5
3234,1401,2026-04-17,80,6
3235,1401,2026-05-04,44,1
3236,1402,2026-06-10,86,6
3237,1402,2026-04-22,39,2
3238,1402,2026-05-12,32,3
3239,1402,2026-05-21,63,4
3240,1402,2026-04-04,22,1
3241,1402,2026-06-13,30,3
3242,1402,2026-02-22,57,3
3243,1402,2026-05-24,40,3
3244,1402,2026-03-10,70,5
3245,1403,2026-05-04,48,4
3246,1403,2026-07-02,26,1
3247,1403,2026-05-31,40,1
3248,1403,2026-06-28,66,5
3249,1403,2026-03-31,41,3
3250,1403,2026-05-08,28,1
3251,1403,2026-06-30,74,3
3252,1403,2026-04-11,82,4
3253,1403,2026-07-02,33,3
3254,1404,2026-04-23,21,2
3255,1404,2026-04-16,44,3
3256,1404,2026-05-23,30,1
3257,1404,2026-02-03,59,2
3258,1404,2026-03-20,36,1
3259,1404,2026-02-24,39,2
3260,1404,2026-04-20,74,3
3261,1405,2026-04-25,32,2
3262,1405,2026-04-17,36,1
3263,1405,2026-04-23,36,2
3264,1405,2026-06-06,86,6
3265,1405,2026-04-01,57,3
3266,1405,2026-04-18,18,2
3267,1406,2026-06-16,44,1
3268,1406,2026-05-29,23,1
3269,1406,2026-06-20,82,6
3270,1406,2026-05-25,90,6
3271,1406,2026-06-08,15,1
3272,1406,2026-06-02,72,4
3273,1406,2026-03-28,23,2
3274,1407,2026-04-04,31,1
3275,1407,2026-05-02,25,1
3276,1407,2026-05-30,73,4
3277,1407,2026-07-13,44,3
3278,1407,2026-04-07,83,5
3279,1407,2026-07-12,64,3
3280,1408,2026-05-20,82,4
3281,1408,2026-05-03,28,1
3282,1408,2026-06-03,88,5
3283,1408,2026-06-20,19,1
3284,1408,2026-05-10,29,2
3285,1408,2026-05-08,27,2
3286,1409,2026-03-21,19,1
3287,1409,2026-04-15,37,2
3288,1409,2026-05-10,48,2
3289,1409,2026-04-11,38,2
3290,1409,2026-05-28,37,3
3291,1409,2026-02-28,71,4
3292,1409,2026-05-03,33,2
3293,1409,2026-02-27,18,1
3294,1410,2026-03-07,36,3
3295,1410,2026-03-21,35,3
3296,1410,2026-04-25,64,5
3297,1410,2026-03-08,43,2
3298,1410,2026-01-24,58,4
3299,1410,2026-02-26,55,3
3300,1410,2026-05-09,18,1
3301,1410,2026-03-14,52,3
3302,1410,2026-02-14,32,2
3303,1411,2026-05-13,88,5
3304,1411,2026-03-23,81,4
3305,1411,2026-03-26,34,3
3306,1411,2026-02-24,15,1
3307,1411,2026-02-25,55,2
3308,1411,2026-05-26,42,1
3309,1411,2026-04-11,42,2
3310,1411,2026-05-01,25,2
3311,1411,2026-03-11,29,1
3312,1411,2026-02-24,15,2
3313,1412,2026-02-25,31,3
3314,1412,2026-03-31,35,1
3315,1412,2026-04-22,30,2
3316,1412,2026-02-22,89,4
3317,1412,2026-04-03,30,3
3318,1412,2026-03-09,85,4
3319,1412,2026-04-13,46,3
3320,1412,2026-04-18,64,4
3321,1412,2026-01-28,42,3
3322,1412,2026-03-12,87,5
3323,1413,2026-01-24,19,1
3324,1413,2026-01-28,42,1
3325,1413,2026-03-11,82,4
3326,1413,2026-04-15,52,4
3327,1413,2026-01-18,49,4
3328,1413,2026-03-09,33,2
3329,1413,2026-02-03,19,1
3330,1414,2026-04-14,83,4
3331,1414,2026-04-13,41,1
3332,1414,2026-03-31,23,1
3333,1414,2026-03-13,90,6
3334,1414,2026-04-25,79,4
3335,1414,2026-03-12,58,4
3336,1414,2026-04-08,56,2
3337,1415,2026-06-20,51,3
3338,1415,2026-04-14,51,4
3339,1415,2026-05-08,57,3
3340,1415,2026-06-15,32,2
3341,1415,2026-06-17,30,2
3342,1415,2026-06-16,52,4
3343,1415,2026-04-13,32,2
3344,1416,2026-03-19,22,1
3345,1416,2026-04-25,80,4
